Week_Start_Date,SKU,Avg_Unit_Cost,Needed_Qty_Lag_1W,Needed_Qty_Lag_2W,Needed_Qty_Lag_4W,Avg_Needed_Qty_Last_4W,Target_Weekly_Quantity_Needed
2021-06-27,SKU1046,73.19,189.18,162.98,214.82,200.83,197.05
2021-07-04,SKU1046,70.8,197.05,189.18,236.34,196.3875,178.64
2021-07-11,SKU1046,69.32,178.64,197.05,162.98,181.9625,155.61
2021-07-18,SKU1046,69.56,155.61,178.64,189.18,180.12,205.91
2021-07-25,SKU1046,72.04,205.91,155.61,197.05,184.3025,159.56
2021-08-01,SKU1046,70.93,159.56,205.91,178.64,174.93,144.0
2021-08-08,SKU1046,67.84,144.0,159.56,155.61,166.27,166.47
2021-08-15,SKU1046,78.08,166.47,144.0,205.91,168.985,147.38
2021-08-22,SKU1046,68.58,147.38,166.47,159.56,154.3525,136.36
2021-08-29,SKU1046,66.44,136.36,147.38,144.0,148.5525,148.94
2021-09-05,SKU1046,71.08,148.94,136.36,166.47,149.7875,163.07
2021-09-12,SKU1046,73.15,163.07,148.94,147.38,148.9375,139.16
2021-09-19,SKU1046,62.98,139.16,163.07,136.36,146.8825,164.68
2021-09-26,SKU1046,61.85,164.68,139.16,148.94,153.96249999999998,189.7
2021-10-03,SKU1046,79.05,189.7,164.68,163.07,164.1525,140.52
2021-10-10,SKU1046,76.36,140.52,189.7,139.16,158.515,168.22
2021-10-17,SKU1046,81.39,168.22,140.52,164.68,165.78,139.13
2021-10-24,SKU1046,70.42,139.13,168.22,189.7,159.39249999999998,171.62
2021-10-31,SKU1046,74.18,171.62,139.13,140.52,154.8725,194.59
2021-11-07,SKU1046,62.24,194.59,171.62,168.22,168.39000000000001,163.41
2021-11-14,SKU1046,58.73,163.41,194.59,139.13,167.1875,176.34
2021-11-21,SKU1046,73.3,176.34,163.41,171.62,176.49,178.94
2021-11-28,SKU1046,72.63,178.94,176.34,194.59,178.32,221.88
2021-12-05,SKU1046,76.78,221.88,178.94,163.41,185.14249999999998,192.37
2021-12-12,SKU1046,64.43,192.37,221.88,176.34,192.3825,184.52
2021-12-19,SKU1046,68.22,184.52,192.37,178.94,194.4275,170.68
2021-12-26,SKU1046,78.95,170.68,184.52,221.88,192.3625,222.41
2022-01-02,SKU1046,77.08,222.41,170.68,192.37,192.495,213.17
2022-01-09,SKU1046,66.46,213.17,222.41,184.52,197.695,218.95
2022-01-16,SKU1046,82.23,218.95,213.17,170.68,206.3025,198.28
2022-01-23,SKU1046,70.56,198.28,218.95,222.41,213.2025,204.38
2022-01-30,SKU1046,64.78,204.38,198.28,213.17,208.695,218.61
2022-02-06,SKU1046,61.27,218.61,204.38,218.95,210.05499999999998,203.12
2022-02-13,SKU1046,70.52,203.12,218.61,198.28,206.0975,214.44
2022-02-20,SKU1046,72.75,214.44,203.12,204.38,210.13750000000002,220.65
2022-02-27,SKU1046,77.54,220.65,214.44,218.61,214.205,182.23
2022-03-06,SKU1046,72.49,182.23,220.65,203.12,205.11,191.09
2022-03-13,SKU1046,70.48,191.09,182.23,214.44,202.10250000000002,222.01
2022-03-20,SKU1046,77.13,222.01,191.09,220.65,203.995,171.15
2022-03-27,SKU1046,73.62,171.15,222.01,182.23,191.62,271.33
2022-04-03,SKU1046,78.14,271.33,171.15,191.09,213.89499999999998,266.55
2022-04-10,SKU1046,73.21,266.55,271.33,222.01,232.76,223.33
2022-04-17,SKU1046,67.94,223.33,266.55,171.15,233.09,203.27
2022-04-24,SKU1046,70.35,203.27,223.33,271.33,241.12,226.49
2022-05-01,SKU1046,71.57,226.49,203.27,266.55,229.91000000000003,216.93
2022-05-08,SKU1046,75.69,216.93,226.49,223.33,217.50500000000002,241.59
2022-05-15,SKU1046,71.62,241.59,216.93,203.27,222.07000000000002,212.57
2022-05-22,SKU1046,77.35,212.57,241.59,226.49,224.39499999999998,219.19
2022-05-29,SKU1046,65.76,219.19,212.57,216.93,222.57,202.54
2022-06-05,SKU1046,77.03,202.54,219.19,241.59,218.9725,169.63
2022-06-12,SKU1046,69.45,169.63,202.54,212.57,200.9825,178.14
2022-06-19,SKU1046,75.15,178.14,169.63,219.19,192.375,171.41
2022-06-26,SKU1046,61.91,171.41,178.14,202.54,180.42999999999998,176.85
2022-07-03,SKU1046,77.95,176.85,171.41,169.63,174.0075,195.22
2022-07-10,SKU1046,65.86,195.22,176.85,178.14,180.405,174.18
2022-07-17,SKU1046,70.68,174.18,195.22,171.41,179.415,175.8
2022-07-24,SKU1046,65.37,175.8,174.18,176.85,180.51250000000002,197.04
2022-07-31,SKU1046,71.89,197.04,175.8,195.22,185.56,197.22
2022-08-07,SKU1046,70.78,197.22,197.04,174.18,186.06,146.04
2022-08-14,SKU1046,68.95,146.04,197.22,175.8,179.025,169.04
2022-08-21,SKU1046,70.5,169.04,146.04,197.04,177.33499999999998,158.62
2022-08-28,SKU1046,73.75,158.62,169.04,197.22,167.73,168.05
2022-09-04,SKU1046,70.5,168.05,158.62,146.04,160.4375,136.81
2022-09-11,SKU1046,67.67,136.81,168.05,169.04,158.13,174.37
2022-09-18,SKU1046,59.0,174.37,136.81,158.62,159.4625,202.97
2022-09-25,SKU1046,75.35,202.97,174.37,168.05,170.55,130.47
2022-10-02,SKU1046,69.51,130.47,202.97,136.81,161.155,152.26
2022-10-09,SKU1046,76.61,152.26,130.47,174.37,165.0175,186.14
2022-10-16,SKU1046,73.47,186.14,152.26,202.97,167.96,166.57
2022-10-23,SKU1046,67.4,166.57,186.14,130.47,158.85999999999999,177.71
2022-10-30,SKU1046,75.14,177.71,166.57,152.26,170.67,161.93
2022-11-06,SKU1046,74.72,161.93,177.71,186.14,173.08749999999998,191.36
2022-11-13,SKU1046,77.41,191.36,161.93,166.57,174.39249999999998,172.13
2022-11-20,SKU1046,79.46,172.13,191.36,177.71,175.78250000000003,143.42
2022-11-27,SKU1046,62.02,143.42,172.13,161.93,167.21,228.12
2022-12-04,SKU1046,70.1,228.12,143.42,191.36,183.7575,192.46
2022-12-11,SKU1046,80.64,192.46,228.12,172.13,184.0325,188.38
2022-12-18,SKU1046,65.43,188.38,192.46,143.42,188.095,197.52
2022-12-25,SKU1046,59.67,197.52,188.38,228.12,201.62,172.74
2023-01-01,SKU1046,73.55,172.74,197.52,192.46,187.775,181.49
2023-01-08,SKU1046,67.42,181.49,172.74,188.38,185.0325,211.86
2023-01-15,SKU1046,75.09,211.86,181.49,197.52,190.9025,225.09
2023-01-22,SKU1046,71.46,225.09,211.86,172.74,197.79500000000002,197.58
2023-01-29,SKU1046,70.56,197.58,225.09,181.49,204.00500000000002,174.52
2023-02-05,SKU1046,79.16,174.52,197.58,211.86,202.26250000000002,215.01
2023-02-12,SKU1046,72.92,215.01,174.52,225.09,203.05,225.76
2023-02-19,SKU1046,60.9,225.76,215.01,197.58,203.2175,263.34
2023-02-26,SKU1046,71.22,263.34,225.76,174.52,219.65749999999997,207.12
2023-03-05,SKU1046,74.74,207.12,263.34,215.01,227.8075,229.09
2023-03-12,SKU1046,72.92,229.09,207.12,225.76,231.3275,265.87
2023-03-19,SKU1046,71.25,265.87,229.09,263.34,241.355,226.32
2023-03-26,SKU1046,51.98,226.32,265.87,207.12,232.09999999999997,220.13
2023-04-02,SKU1046,66.21,220.13,226.32,229.09,235.35250000000002,182.7
2023-04-09,SKU1046,77.56,182.7,220.13,265.87,223.755,202.43
2023-04-16,SKU1046,78.47,202.43,182.7,226.32,207.89499999999998,239.73
2023-04-23,SKU1046,73.63,239.73,202.43,220.13,211.2475,218.68
2023-04-30,SKU1046,70.9,218.68,239.73,182.7,210.885,215.39
2023-05-07,SKU1046,71.91,215.39,218.68,202.43,219.0575,204.38
2023-05-14,SKU1046,64.8,204.38,215.39,239.73,219.545,243.34
2023-05-21,SKU1046,80.75,243.34,204.38,218.68,220.4475,187.45
2023-05-28,SKU1046,71.97,187.45,243.34,215.39,212.64,208.31
2023-06-04,SKU1046,69.81,208.31,187.45,204.38,210.87,157.67
2023-06-11,SKU1046,62.12,157.67,208.31,243.34,199.1925,178.51
2023-06-18,SKU1046,66.68,178.51,157.67,187.45,182.985,214.9
2023-06-25,SKU1046,67.16,214.9,178.51,208.31,189.8475,179.37
2023-07-02,SKU1046,78.33,179.37,214.9,157.67,182.61249999999998,171.43
2023-07-09,SKU1046,68.27,171.43,179.37,178.51,186.0525,158.55
2023-07-16,SKU1046,71.0,158.55,171.43,214.9,181.0625,147.8
2023-07-23,SKU1046,61.33,147.8,158.55,179.37,164.28750000000002,182.66
2023-07-30,SKU1046,67.36,182.66,147.8,171.43,165.11,167.94
2023-08-06,SKU1046,64.25,167.94,182.66,158.55,164.2375,152.54
2023-08-13,SKU1046,71.09,152.54,167.94,147.8,162.735,157.3
2023-08-20,SKU1046,74.26,157.3,152.54,182.66,165.11,158.09
2023-08-27,SKU1046,68.99,158.09,157.3,167.94,158.9675,165.13
2023-09-03,SKU1046,61.28,165.13,158.09,152.54,158.265,143.14
2023-09-10,SKU1046,61.22,143.14,165.13,157.3,155.915,163.95
2023-09-17,SKU1046,63.74,163.95,143.14,158.09,157.5775,161.96
2023-09-24,SKU1046,54.82,161.96,163.95,165.13,158.545,175.7
2023-10-01,SKU1046,71.71,175.7,161.96,143.14,161.1875,176.03
2023-10-08,SKU1046,73.03,176.03,175.7,163.95,169.41,190.27
2023-10-15,SKU1046,71.85,190.27,176.03,161.96,175.99,164.46
2023-10-22,SKU1046,74.63,164.46,190.27,175.7,176.615,184.79
2023-10-29,SKU1046,73.81,184.79,164.46,176.03,178.8875,124.74
2023-11-05,SKU1046,60.63,124.74,184.79,190.27,166.065,138.64
2023-11-12,SKU1046,72.85,138.64,124.74,164.46,153.1575,184.35
2023-11-19,SKU1046,66.59,184.35,138.64,184.79,158.13,137.73
2023-11-26,SKU1046,70.71,137.73,184.35,124.74,146.365,228.5
2023-12-03,SKU1046,70.17,228.5,137.73,138.64,172.305,222.95
2023-12-10,SKU1046,71.52,222.95,228.5,184.35,193.3825,191.52
2023-12-17,SKU1046,69.44,191.52,222.95,137.73,195.17499999999998,218.0
2023-12-24,SKU1046,65.32,218.0,191.52,228.5,215.2425,168.95
2023-12-31,SKU1046,68.92,168.95,218.0,222.95,200.35500000000002,243.25
2024-01-07,SKU1046,65.46,243.25,168.95,191.52,205.43,187.55
2024-01-14,SKU1046,67.61,187.55,243.25,218.0,204.4375,179.59
2024-01-21,SKU1046,72.41,179.59,187.55,168.95,194.835,172.41
2024-01-28,SKU1046,56.52,172.41,179.59,243.25,195.7,174.57
2024-02-04,SKU1046,56.29,174.57,172.41,187.55,178.53,206.77
2024-02-11,SKU1046,76.21,206.77,174.57,179.59,183.335,212.12
2024-02-18,SKU1046,72.89,212.12,206.77,172.41,191.4675,199.87
2024-02-25,SKU1046,70.01,199.87,212.12,174.57,198.3325,218.07
2024-03-03,SKU1046,72.99,218.07,199.87,206.77,209.20749999999998,205.24
2024-03-10,SKU1046,73.23,205.24,218.07,212.12,208.825,224.09
2024-03-17,SKU1046,78.47,224.09,205.24,199.87,211.8175,195.34
2024-03-24,SKU1046,67.48,195.34,224.09,218.07,210.685,195.97
2024-03-31,SKU1046,70.31,195.97,195.34,205.24,205.16000000000003,205.59
2024-04-07,SKU1046,66.39,205.59,195.97,224.09,205.2475,224.84
2024-04-14,SKU1046,71.28,224.84,205.59,195.34,205.435,209.56
2024-04-21,SKU1046,66.44,209.56,224.84,195.97,208.99,235.16
2024-04-28,SKU1046,72.77,235.16,209.56,205.59,218.7875,195.69
2024-05-05,SKU1046,73.31,195.69,235.16,224.84,216.3125,214.87
2024-05-12,SKU1046,81.86,214.87,195.69,209.56,213.82,190.64
2024-05-19,SKU1046,71.94,190.64,214.87,235.16,209.08999999999997,271.97
2024-05-26,SKU1046,69.76,271.97,190.64,195.69,218.29250000000002,187.28
2024-06-02,SKU1046,67.28,187.28,271.97,214.87,216.19,206.83
2024-06-09,SKU1046,71.82,206.83,187.28,190.64,214.18,181.69
2024-06-16,SKU1046,58.64,181.69,206.83,271.97,211.9425,182.17
2024-06-23,SKU1046,74.66,182.17,181.69,187.28,189.49249999999998,134.3
2024-06-30,SKU1046,73.51,134.3,182.17,206.83,176.2475,187.74
2024-07-07,SKU1046,65.88,187.74,134.3,181.69,171.475,126.97
2024-07-14,SKU1046,68.6,126.97,187.74,182.17,157.79500000000002,171.73
2024-07-21,SKU1046,70.62,171.73,126.97,134.3,155.185,162.8
2024-07-28,SKU1046,75.68,162.8,171.73,187.74,162.31,151.93
2024-08-04,SKU1046,73.14,151.93,162.8,126.97,153.3575,133.48
2024-08-11,SKU1046,69.15,133.48,151.93,171.73,154.985,162.89
2024-08-18,SKU1046,72.09,162.89,133.48,162.8,152.77499999999998,126.05
2024-08-25,SKU1046,69.56,126.05,162.89,151.93,143.5875,161.59
2024-09-01,SKU1046,64.86,161.59,126.05,133.48,146.0025,124.43
2024-09-08,SKU1046,64.33,124.43,161.59,162.89,143.74,144.29
2024-09-15,SKU1046,77.43,144.29,124.43,126.05,139.09,170.66
2024-09-22,SKU1046,61.13,170.66,144.29,161.59,150.2425,135.72
2024-09-29,SKU1046,76.4,135.72,170.66,124.43,143.775,162.54
2024-10-06,SKU1046,76.81,162.54,135.72,144.29,153.3025,152.93
2024-10-13,SKU1046,70.1,152.93,162.54,170.66,155.4625,136.5
2024-10-20,SKU1046,65.64,136.5,152.93,135.72,146.9225,127.1
2024-10-27,SKU1046,64.4,127.1,136.5,162.54,144.76749999999998,153.77
2024-11-03,SKU1046,66.27,153.77,127.1,152.93,142.575,160.14
2024-11-10,SKU1046,68.74,160.14,153.77,136.5,144.3775,144.27
2024-11-17,SKU1046,62.5,144.27,160.14,127.1,146.32,171.28
2024-11-24,SKU1046,75.0,171.28,144.27,153.77,157.365,160.35
2024-12-01,SKU1046,73.29,160.35,171.28,160.14,159.01,220.67
2024-12-08,SKU1046,68.28,220.67,160.35,144.27,174.14249999999998,182.72
2024-12-15,SKU1046,75.35,182.72,220.67,171.28,183.755,190.07
2024-12-22,SKU1046,71.81,190.07,182.72,160.35,188.45250000000001,178.14
2024-12-29,SKU1046,74.16,178.14,190.07,220.67,192.9,266.02
2021-01-31,SKU1047,21.21,966.12,1015.95,671.91,886.94,995.74
2021-02-07,SKU1047,20.34,995.74,966.12,893.78,967.8975,1032.32
2021-02-14,SKU1047,21.51,1032.32,995.74,1015.95,1002.5325,785.79
2021-02-21,SKU1047,19.15,785.79,1032.32,966.12,944.9925000000001,822.8
2021-02-28,SKU1047,20.26,822.8,785.79,995.74,909.1625,919.63
2021-03-07,SKU1047,17.49,919.63,822.8,1032.32,890.135,675.51
2021-03-14,SKU1047,20.92,675.51,919.63,785.79,800.9325,1006.13
2021-03-21,SKU1047,19.03,1006.13,675.51,822.8,856.0174999999999,1033.13
2021-03-28,SKU1047,18.25,1033.13,1006.13,919.63,908.6,978.81
2021-04-04,SKU1047,24.13,978.81,1033.13,675.51,923.395,943.55
2021-04-11,SKU1047,24.32,943.55,978.81,1006.13,990.405,1038.55
2021-04-18,SKU1047,17.33,1038.55,943.55,1033.13,998.51,1166.52
2021-04-25,SKU1047,23.85,1166.52,1038.55,978.81,1031.8575,1393.73
2021-05-02,SKU1047,17.26,1393.73,1166.52,943.55,1135.5875,1294.53
2021-05-09,SKU1047,25.2,1294.53,1393.73,1038.55,1223.3325,1967.28
2021-05-16,SKU1047,21.34,1967.28,1294.53,1166.52,1455.5149999999999,831.99
2021-05-23,SKU1047,19.84,831.99,1967.28,1393.73,1371.8825,667.55
2021-05-30,SKU1047,21.19,667.55,831.99,1294.53,1190.3375,836.4
2021-06-06,SKU1047,21.73,836.4,667.55,1967.28,1075.805,809.61
2021-06-13,SKU1047,21.62,809.61,836.4,831.99,786.3875,941.03
2021-06-20,SKU1047,20.11,941.03,809.61,667.55,813.6475,755.67
2021-06-27,SKU1047,20.68,755.67,941.03,836.4,835.6775,535.89
2021-07-04,SKU1047,18.98,535.89,755.67,809.61,760.55,666.95
2021-07-11,SKU1047,22.5,666.95,535.89,941.03,724.885,689.41
2021-07-18,SKU1047,21.17,689.41,666.95,755.67,661.98,1353.28
2021-07-25,SKU1047,16.8,1353.28,689.41,535.89,811.3824999999999,692.8
2021-08-01,SKU1047,20.67,692.8,1353.28,666.95,850.6099999999999,529.24
2021-08-08,SKU1047,21.82,529.24,692.8,689.41,816.1825,781.98
2021-08-15,SKU1047,21.76,781.98,529.24,1353.28,839.3249999999999,682.03
2021-08-22,SKU1047,20.99,682.03,781.98,692.8,671.5125,681.0
2021-08-29,SKU1047,21.93,681.0,682.03,529.24,668.5625,692.04
2021-09-05,SKU1047,24.91,692.04,681.0,781.98,709.2625,576.54
2021-09-12,SKU1047,17.64,576.54,692.04,682.03,657.9024999999999,608.59
2021-09-19,SKU1047,21.52,608.59,576.54,681.0,639.5425,575.12
2021-09-26,SKU1047,21.58,575.12,608.59,692.04,613.0725,592.77
2021-10-03,SKU1047,19.42,592.77,575.12,576.54,588.255,680.34
2021-10-10,SKU1047,18.26,680.34,592.77,608.59,614.205,583.83
2021-10-17,SKU1047,23.18,583.83,680.34,575.12,608.015,814.02
2021-10-24,SKU1047,18.39,814.02,583.83,592.77,667.74,773.48
2021-10-31,SKU1047,18.67,773.48,814.02,680.34,712.9175,911.22
2021-11-07,SKU1047,21.07,911.22,773.48,583.83,770.6375,893.13
2021-11-14,SKU1047,21.7,893.13,911.22,814.02,847.9625,825.44
2021-11-21,SKU1047,19.73,825.44,893.13,773.48,850.8175,681.42
2021-11-28,SKU1047,23.28,681.42,825.44,911.22,827.8025,944.28
2021-12-05,SKU1047,17.93,944.28,681.42,893.13,836.0674999999999,908.37
2021-12-12,SKU1047,22.04,908.37,944.28,825.44,839.8775,1193.17
2021-12-19,SKU1047,20.46,1193.17,908.37,681.42,931.8100000000001,931.23
2021-12-26,SKU1047,20.79,931.23,1193.17,944.28,994.2625,1051.85
2022-01-02,SKU1047,20.44,1051.85,931.23,908.37,1021.1550000000001,1135.33
2022-01-09,SKU1047,20.8,1135.33,1051.85,1193.17,1077.895,955.19
2022-01-16,SKU1047,20.97,955.19,1135.33,931.23,1018.4,762.7
2022-01-23,SKU1047,20.48,762.7,955.19,1051.85,976.2674999999999,814.83
2022-01-30,SKU1047,21.08,814.83,762.7,1135.33,917.0125,915.82
2022-02-06,SKU1047,19.03,915.82,814.83,955.19,862.135,947.61
2022-02-13,SKU1047,22.16,947.61,915.82,762.7,860.24,943.17
2022-02-20,SKU1047,19.21,943.17,947.61,814.83,905.3575000000001,1048.03
2022-02-27,SKU1047,17.04,1048.03,943.17,915.82,963.6575,1084.43
2022-03-06,SKU1047,20.43,1084.43,1048.03,947.61,1005.8100000000001,1108.38
2022-03-13,SKU1047,23.06,1108.38,1084.43,943.17,1046.0025,833.64
2022-03-20,SKU1047,19.76,833.64,1108.38,1048.03,1018.62,1042.81
2022-03-27,SKU1047,21.03,1042.81,833.64,1084.43,1017.3149999999999,1081.64
2022-04-03,SKU1047,18.96,1081.64,1042.81,1108.38,1016.6175000000001,1795.17
2022-04-10,SKU1047,22.15,1795.17,1081.64,833.64,1188.315,1908.46
2022-04-17,SKU1047,22.17,1908.46,1795.17,1042.81,1457.02,1283.78
2022-04-24,SKU1047,17.1,1283.78,1908.46,1081.64,1517.2625000000003,1310.17
2022-05-01,SKU1047,16.61,1310.17,1283.78,1795.17,1574.395,2293.97
2022-05-08,SKU1047,20.04,2293.97,1310.17,1908.46,1699.095,834.83
2022-05-15,SKU1047,20.51,834.83,2293.97,1283.78,1430.6875,783.23
2022-05-22,SKU1047,18.45,783.23,834.83,1310.17,1305.55,749.79
2022-05-29,SKU1047,18.3,749.79,783.23,2293.97,1165.455,839.27
2022-06-05,SKU1047,22.15,839.27,749.79,834.83,801.78,804.27
2022-06-12,SKU1047,20.04,804.27,839.27,783.23,794.14,745.64
2022-06-19,SKU1047,21.82,745.64,804.27,749.79,784.7425000000001,634.16
2022-06-26,SKU1047,18.51,634.16,745.64,839.27,755.835,619.77
2022-07-03,SKU1047,21.06,619.77,634.16,804.27,700.96,1600.37
2022-07-10,SKU1047,19.92,1600.37,619.77,745.64,899.985,1088.94
2022-07-17,SKU1047,19.79,1088.94,1600.37,634.16,985.8100000000001,753.35
2022-07-24,SKU1047,18.29,753.35,1088.94,619.77,1015.6075,734.22
2022-07-31,SKU1047,18.64,734.22,753.35,1600.37,1044.22,793.49
2022-08-07,SKU1047,18.76,793.49,734.22,1088.94,842.5,587.72
2022-08-14,SKU1047,19.18,587.72,793.49,753.35,717.195,614.01
2022-08-21,SKU1047,20.85,614.01,587.72,734.22,682.36,568.83
2022-08-28,SKU1047,19.03,568.83,614.01,793.49,641.0125,605.39
2022-09-04,SKU1047,20.76,605.39,568.83,587.72,593.9875000000001,642.94
2022-09-11,SKU1047,22.28,642.94,605.39,614.01,607.7925,533.37
2022-09-18,SKU1047,19.53,533.37,642.94,568.83,587.6325,698.75
2022-09-25,SKU1047,21.62,698.75,533.37,605.39,620.1125,647.66
2022-10-02,SKU1047,21.06,647.66,698.75,642.94,630.6800000000001,646.83
2022-10-09,SKU1047,20.8,646.83,647.66,533.37,631.6525,578.81
2022-10-16,SKU1047,20.43,578.81,646.83,698.75,643.0125,741.72
2022-10-23,SKU1047,20.66,741.72,578.81,647.66,653.755,834.98
2022-10-30,SKU1047,20.43,834.98,741.72,646.83,700.585,864.75
2022-11-06,SKU1047,21.03,864.75,834.98,578.81,755.065,802.29
2022-11-13,SKU1047,19.52,802.29,864.75,741.72,810.935,820.35
2022-11-20,SKU1047,18.16,820.35,802.29,834.98,830.5925,686.95
2022-11-27,SKU1047,19.85,686.95,820.35,864.75,793.585,1289.3
2022-12-04,SKU1047,18.78,1289.3,686.95,802.29,899.7225,842.78
2022-12-11,SKU1047,20.53,842.78,1289.3,820.35,909.845,829.13
2022-12-18,SKU1047,21.82,829.13,842.78,686.95,912.04,943.44
2022-12-25,SKU1047,16.44,943.44,829.13,1289.3,976.1624999999999,785.37
2023-01-01,SKU1047,21.92,785.37,943.44,842.78,850.1800000000001,1063.14
2023-01-08,SKU1047,18.66,1063.14,785.37,829.13,905.2700000000001,988.16
2023-01-15,SKU1047,22.23,988.16,1063.14,943.44,945.0275,942.4
2023-01-22,SKU1047,23.23,942.4,988.16,785.37,944.7675,841.36
2023-01-29,SKU1047,17.79,841.36,942.4,1063.14,958.765,899.04
2023-02-05,SKU1047,21.22,899.04,841.36,988.16,917.74,1002.21
2023-02-12,SKU1047,20.0,1002.21,899.04,942.4,921.2525,942.21
2023-02-19,SKU1047,21.46,942.21,1002.21,841.36,921.205,1022.88
2023-02-26,SKU1047,22.1,1022.88,942.21,899.04,966.585,947.05
2023-03-05,SKU1047,20.3,947.05,1022.88,1002.21,978.5875,1291.56
2023-03-12,SKU1047,18.43,1291.56,947.05,942.21,1050.925,1069.34
2023-03-19,SKU1047,19.04,1069.34,1291.56,1022.88,1082.7075,1143.62
2023-03-26,SKU1047,17.28,1143.62,1069.34,947.05,1112.8925,1283.91
2023-04-02,SKU1047,22.67,1283.91,1143.62,1291.56,1197.1075,1756.47
2023-04-09,SKU1047,22.03,1756.47,1283.91,1069.34,1313.335,1452.25
2023-04-16,SKU1047,18.69,1452.25,1756.47,1143.62,1409.0625,1688.23
2023-04-23,SKU1047,23.39,1688.23,1452.25,1283.91,1545.215,1611.9
2023-04-30,SKU1047,21.67,1611.9,1688.23,1756.47,1627.2125,749.79
2023-05-07,SKU1047,20.81,749.79,1611.9,1452.25,1375.5425,780.96
2023-05-14,SKU1047,19.92,780.96,749.79,1688.23,1207.72,669.61
2023-05-21,SKU1047,18.53,669.61,780.96,1611.9,953.065,618.55
2023-05-28,SKU1047,20.27,618.55,669.61,749.79,704.7275,815.04
2023-06-04,SKU1047,20.78,815.04,618.55,780.96,721.04,860.86
2023-06-11,SKU1047,18.24,860.86,815.04,669.61,741.0149999999999,750.22
2023-06-18,SKU1047,22.12,750.22,860.86,618.55,761.1675,766.39
2023-06-25,SKU1047,19.13,766.39,750.22,815.04,798.1274999999999,1780.1
2023-07-02,SKU1047,22.15,1780.1,766.39,860.86,1039.3925,749.55
2023-07-09,SKU1047,23.12,749.55,1780.1,750.22,1011.565,625.98
2023-07-16,SKU1047,21.86,625.98,749.55,766.39,980.5049999999999,850.81
2023-07-23,SKU1047,18.27,850.81,625.98,1780.1,1001.6099999999999,746.48
2023-07-30,SKU1047,20.76,746.48,850.81,749.55,743.2049999999999,641.16
2023-08-06,SKU1047,22.23,641.16,746.48,625.98,716.1075,628.93
2023-08-13,SKU1047,20.88,628.93,641.16,850.81,716.8449999999999,597.67
2023-08-20,SKU1047,18.91,597.67,628.93,746.48,653.56,644.34
2023-08-27,SKU1047,20.1,644.34,597.67,641.16,628.025,618.17
2023-09-03,SKU1047,22.28,618.17,644.34,628.93,622.2775,622.93
2023-09-10,SKU1047,21.45,622.93,618.17,597.67,620.7774999999999,675.19
2023-09-17,SKU1047,19.89,675.19,622.93,644.34,640.1575,648.91
2023-09-24,SKU1047,19.3,648.91,675.19,618.17,641.3,604.92
2023-10-01,SKU1047,16.97,604.92,648.91,622.93,637.9875,639.22
2023-10-08,SKU1047,23.9,639.22,604.92,675.19,642.06,597.76
2023-10-15,SKU1047,21.54,597.76,639.22,648.91,622.7025,869.82
2023-10-22,SKU1047,20.43,869.82,597.76,604.92,677.9300000000001,656.38
2023-10-29,SKU1047,18.03,656.38,869.82,639.22,690.7950000000001,870.49
2023-11-05,SKU1047,19.51,870.49,656.38,597.76,748.6125,906.72
2023-11-12,SKU1047,21.06,906.72,870.49,869.82,825.8525,811.85
2023-11-19,SKU1047,17.88,811.85,906.72,656.38,811.36,781.18
2023-11-26,SKU1047,24.65,781.18,811.85,870.49,842.5600000000001,929.35
2023-12-03,SKU1047,21.84,929.35,781.18,906.72,857.275,1100.32
2023-12-10,SKU1047,20.25,1100.32,929.35,811.85,905.6750000000001,774.7
2023-12-17,SKU1047,22.42,774.7,1100.32,781.18,896.3875,805.35
2023-12-24,SKU1047,23.55,805.35,774.7,929.35,902.4300000000001,792.36
2023-12-31,SKU1047,21.67,792.36,805.35,1100.32,868.1825000000001,1084.24
2024-01-07,SKU1047,22.97,1084.24,792.36,774.7,864.1625,1071.03
2024-01-14,SKU1047,19.57,1071.03,1084.24,805.35,938.2449999999999,695.06
2024-01-21,SKU1047,21.72,695.06,1071.03,792.36,910.6724999999999,1213.52
2024-01-28,SKU1047,19.65,1213.52,695.06,1084.24,1015.9625000000001,1004.73
2024-02-04,SKU1047,20.06,1004.73,1213.52,1071.03,996.085,1057.87
2024-02-11,SKU1047,18.9,1057.87,1004.73,695.06,992.7950000000001,1034.06
2024-02-18,SKU1047,17.67,1034.06,1057.87,1213.52,1077.5449999999998,900.0
2024-02-25,SKU1047,18.93,900.0,1034.06,1004.73,999.165,1098.69
2024-03-03,SKU1047,21.44,1098.69,900.0,1057.87,1022.655,1184.54
2024-03-10,SKU1047,19.9,1184.54,1098.69,1034.06,1054.3225,1062.48
2024-03-17,SKU1047,20.22,1062.48,1184.54,900.0,1061.4275,1475.62
2024-03-24,SKU1047,17.59,1475.62,1062.48,1098.69,1205.3325,1727.79
2024-03-31,SKU1047,22.59,1727.79,1475.62,1184.54,1362.6074999999998,1845.93
2024-04-07,SKU1047,18.23,1845.93,1727.79,1062.48,1527.955,1888.95
2024-04-14,SKU1047,18.28,1888.95,1845.93,1475.62,1734.5725,1181.21
2024-04-21,SKU1047,21.27,1181.21,1888.95,1727.79,1660.97,784.37
2024-04-28,SKU1047,23.36,784.37,1181.21,1845.93,1425.115,745.03
2024-05-05,SKU1047,17.67,745.03,784.37,1888.95,1149.89,855.23
2024-05-12,SKU1047,20.27,855.23,745.03,1181.21,891.46,771.47
